Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Referee,B365H,B365D,B365A
2009/10,03/05/10,Blackburn,Arsenal,2,1,H,1,1,D,11,6,7,4,19,15,5,8,2,2,0,0,M Atkinson,3.5,3.4,2.1
2009/10,03/05/10,Wigan,Hull,2,2,D,1,1,D,13,6,7,3,11,14,8,1,2,0,0,0,P Dowd,1.8,3.6,4.5
2009/10,05/05/10,Fulham,Stoke,0,1,A,0,0,D,12,5,6,2,7,6,8,3,1,3,0,0,P Walton,2.1,3.3,3.6
2009/10,05/05/10,Man City,Tottenham,0,1,A,0,0,D,10,10,5,6,12,14,9,7,0,3,0,0,S Bennett,2.0,3.4,3.8
2009/10,09/05/10,Arsenal,Fulham,4,0,H,3,0,H,16,5,11,2,11,10,5,2,2,2,0,0,M Jones,1.2,7.0,13.0
2009/10,09/05/10,Aston Villa,Blackburn,0,1,A,0,0,D,16,9,12,3,14,12,11,5,2,1,0,0,S Bennett,1.57,4.0,6.0
2009/10,09/05/10,Bolton,Birmingham,2,1,H,1,0,H,14,10,8,5,14,17,3,6,2,5,0,0,K Friend,2.25,3.3,3.3
2009/10,09/05/10,Burnley,Tottenham,4,2,H,1,2,A,16,16,12,11,9,8,5,6,0,0,0,0,M Dean,7.0,4.2,1.5
2009/10,09/05/10,Chelsea,Wigan,8,0,H,2,0,H,17,4,10,3,14,9,2,3,2,2,0,1,M Atkinson,1.1,10.0,23.0
2009/10,09/05/10,Everton,Portsmouth,1,0,H,0,0,D,21,10,13,4,12,11,14,1,0,0,0,0,P Walton,1.29,5.5,11.0
2009/10,09/05/10,Hull,Liverpool,0,0,D,0,0,D,11,19,6,7,15,11,2,6,1,0,0,0,A Marriner,6.5,3.8,1.57
2009/10,09/05/10,Man United,Stoke,4,0,H,2,0,H,18,4,13,4,10,4,10,2,2,0,0,0,M Clattenburg,1.13,8.0,23.0
2009/10,09/05/10,West Ham,Man City,1,1,D,1,1,D,12,17,8,6,12,7,4,3,2,0,0,0,H Webb,4.0,3.6,1.91
2009/10,09/05/10,Wolves,Sunderland,2,1,H,1,1,D,14,11,7,5,11,19,4,1,1,2,0,2,L Mason,2.25,3.4,3.25
